0.0696885212794	0.955912806793	0.0773224773621	0.933235390892	0.468700089285	0.400352028496	0.687956481843	0.57123148832	0.105538633953	
0.254987763943	0.73187838454	0.683766532988	0.960655229316	0.416907087829	0.200049163909	0.25445464368	0.0289532424863	0.0171215712652	
0.316608864026	0.532743738444	0.472698460235	0.189389410318	0.0704836011968	0.0553601941519	0.432713488445	0.914349016045	0.171077011454	
0.942303947199	0.165292647231	0.430671124283	0.631842973776	0.277484930615	0.306356574926	0.376505647882	0.283553493613	0.529771418647	
0.717434837194	0.252522392421	0.384064563958	0.9133366493	0.970451686712	0.884718108268	0.490181810558	0.247130268854	0.644158404442	
0.256945592034	0.275482829727	0.0989111124077	0.882771184632	0.176410770187	0.259404874768	0.0695397894237	0.670514988891	0.953295521743	
0.840503063746	0.829948324778	0.472592248059	0.471339053442	0.544965123887	0.407492036762	0.478369735503	0.97722811142	0.846599968559	
0.433367619397	0.00461462340047	0.721090337955	0.873528468768	0.605876626602	0.0734475494279	0.04496744566	0.0999280456783	0.17787519695	
0.972182663117	0.837598516949	0.823542587687	0.322479590057	0.633929777483	0.554424382836	0.89085425937	0.229922123775	0.146248149107	
0.0696885212794	0.955912806793	0.0773224773621	0.933235390892	0.468700089285	0.400352028496	0.687956481843	0.57123148832	0.105538633953	
0.254987763943	0.73187838454	0.683766532988	0.960655229316	0.416907087829	0.200049163909	0.25445464368	0.0289532424863	0.0171215712652	
0.316608864026	0.532743738444	0.472698460235	0.189389410318	0.0704836011968	0.0553601941519	0.432713488445	0.914349016045	0.171077011454	
0.942303947199	0.165292647231	0.430671124283	0.631842973776	0.277484930615	0.306356574926	0.376505647882	0.283553493613	0.529771418647	
0.717434837194	0.252522392421	0.384064563958	0.9133366493	0.970451686712	0.884718108268	0.490181810558	0.247130268854	0.644158404442	
0.256945592034	0.275482829727	0.0989111124077	0.882771184632	0.176410770187	0.259404874768	0.0695397894237	0.670514988891	0.953295521743	
0.840503063746	0.829948324778	0.472592248059	0.471339053442	0.544965123887	0.407492036762	0.478369735503	0.97722811142	0.846599968559	
0.433367619397	0.00461462340047	0.721090337955	0.873528468768	0.605876626602	0.0734475494279	0.04496744566	0.0999280456783	0.17787519695	
0.972182663117	0.837598516949	0.823542587687	0.322479590057	0.633929777483	0.554424382836	0.89085425937	0.229922123775	0.146248149107	
